"gene_id","A1","A2","A3","tau1","tau2","tau3","tau4"
"ECB_02876","0.143354","0.543752","0.437552","7.826215","7.991216","27.856841","183.519615"
"ECB_02877","0.860239","0.112756","0.335564","3.984885","10.298985","50.267436","185.580007"
"ECB_02880","0.666886","0.185813","0.842558","22.140817","22.140818","22.140819","222.711666"
"ECB_02881","0.81385","0.257389","0.367929","6.000002","11.383951","25.886372","160.230969"
"ECB_02882","0.212895","0.35872","0.683555","10.200118","20.210288","23.996164","157.227162"
"ECB_02883","0.021869","0.139065","0.317285","4.780257","5.942242","28.056844","177.971036"
"ECB_02884","0.051937","0.189002","0.362249","3.999993","4.000944","24.958209","167.916239"
"ECB_02885","0.031852","0.269203","0.08417","7.86093","7.999996","25.162792","169.54168"
"ECB_02886","0.062712","0.174302","0.456286","23.223219","27.043995","27.045406","130.281865"
"ECB_02887","0.070213","0","0.623778","0.018196","16.694287","37.0477","176.389787"
"ECB_02892","0.417575","0.036203","0.982783","4.999513","23.875042","31.528262","144.43645"
"ECB_02893","0.042292","0.755","0.61783","17.337566","29.354207","29.701502","190.71034"
"ECB_02902","0.847123","0.104145","0.430992","5.749077","8.655872","26.248792","179.169919"
"ECB_02906","1","0.003516","0.505159","0.360141","18.959995","47.999304","128.58106"
"ECB_02915","0.078715","0.006463","0.304588","6.131357","8.465404","36.744977","165.507274"
"ECB_02917","0.048335","0","0.709664","0.000122","16.378065","50.266198","149.07819"
"ECB_02918","0.031233","0.845767","0.620507","8.276847","8.283407","28.769751","151.079388"
"ECB_02919","0.00595","0.843333","0.546119","17.533108","18.08407","20.279419","187.430611"
"ECB_02921","0.29766","0.00259","0.996914","0.380819","48.011958","98.795864","100.289716"
"ECB_02922","0.663395","0.088774","0.131321","6.000024","48.500664","68.55125","142.794134"
"ECB_02924","0.713186","0.086387","0.777999","6.001855","17.184893","59.492182","167.877569"
"ECB_02925","0.6151","0.045106","0.242816","6.000003","12.245562","28.978675","164.307612"
"ECB_02927","0.912242","0.15589","0.276587","5.93806","9.436049","27.963085","175.238796"
"ECB_02934","0.263396","0.74101","0.477532","8.000006","8.000008","50.742862","187.434768"
"ECB_02936","0.341648","0.308024","0.66854","3.999981","22.583111","22.799989","167.832553"
"ECB_02937","0.187862","0.425954","0.386344","8.002723","23.999913","29.15242","145.433317"
"ECB_02938","0.307655","0.402486","1.004915","0.000256","34.339107","36.170228","129.341683"
"ECB_02941","0.540875","1.4e-05","0.725624","0.000714","28.836813","44.193396","171.121055"
"ECB_02942","0.011561","0.567651","0.296288","7.997363","8.003034","66.991212","224.266478"
"ECB_02946","0.007563","0.003369","0.525193","2.33493","7.883587","77.591959","167.99439"
"ECB_02949","0.026161","0.454386","0.514446","24.00152","24.484158","29.676412","167.993469"
"ECB_02955","0.194972","0.000187","0.60584","5.970081","5.970561","39.11258","180.636626"
"ECB_02961","0.238866","0.349385","0.558351","4.994594","4.999708","25.638076","152.471606"
"ECB_02962","0.070834","0.489694","0.670126","6.638546","8.919733","31.052622","167.974823"
"ECB_02970","0.102196","0.041205","0.485699","14.111367","23.357043","34.398504","36.389141"
"ECB_02972","0.10289","0.409187","0.155084","5.963129","7.992673","11.052958","198.947741"
"ECB_02973","0.002168","0","0.174525","4.596406","13.57223","31.860958","175.557609"
"ECB_02975","0.091577","0.878154","0.330913","5.803689","8.416108","8.440178","229.664822"
"ECB_02984","0.025247","0","0.160199","4.8e-05","13.551641","33.404655","179.532194"
"ECB_02988","0.181004","0.002464","0.008661","0.904508","3.995453","30.895777","170.685496"
"ECB_02989","0.06157","0.340267","0.154976","5.641366","7.978171","8.169038","188.522088"
"ECB_02991","0.065191","0.573444","0.15159","6.000033","6.000051","26.105612","199.453409"
"ECB_02992","0.020875","0.224912","0.047523","3.405846","8.000008","29.386171","174.942936"
"ECB_02995","0.206398","0.081285","0.63386","11.663792","24.032355","24.032459","154.93155"
"ECB_02996","0.204548","0.341405","0.982202","8.303517","49.246701","49.246979","78.995421"
"ECB_03002","0.503929","0.278581","0.942999","8.004895","19.613381","24.596114","164.967812"
"ECB_03009","0.409289","0.002091","0.729921","20.334486","47.999247","47.999372","170.960586"
"ECB_03010","0.000407","0","0.786902","8.987384","18.054828","46.970252","198.957213"
"ECB_03011","0.135599","0.075676","0.640608","7.252311","7.252312","7.28611","167.945198"
"ECB_03013","0.932703","0.10481","0.474687","3.999997","8.833878","23.923285","165.92155"
"ECB_03014","0.901232","0.006337","0.380237","1.147876","11.911051","48.12949","145.387947"
"ECB_03015","0.876709","1e-06","0.515855","17.644492","20.744343","20.744525","330.97753"
"ECB_03016","0.90473","0","0.216748","6.000012","25.468954","41.408247","157.752969"
"ECB_03018","1","0.005007","0.797065","3e-06","10.993126","45.566454","117.976014"
"ECB_03022","0.2843","0.225417","0.73869","6.50184","14.108281","29.517854","155.420863"
"ECB_03026","0.325024","0.59535","0.294555","6.86095","7.999996","8.000009","191.872185"
"ECB_03027","0.730901","0.014639","0.104044","2.999503","9.926007","17.413252","167.361061"
"ECB_03028","0.146816","2e-06","0.279216","6.000049","11.645209","11.645276","207.931836"
"ECB_03029","0.77109","0.02066","0.102194","5.000197","7.433367","18.042702","131.208477"
"ECB_03030","0.635888","0.096887","1.000072","7.047926","8.575485","18.539122","237.517087"
"ECB_03031","0.921483","0.071097","0.214609","5.610928","8.902677","8.90268","180.576984"
"ECB_03032","0.82541","0.069595","0.086271","6.058863","8.314365","24.596063","176.853982"
"ECB_03033","0.905637","0.022131","0.304194","5.331256","8.425354","8.429644","235.013112"
"ECB_03034","0.929754","0","0.16854","5.781501","8.654926","40.08771","163.375507"
"ECB_03035","0.924879","0.056958","0.105747","4.245137","10.730414","10.880916","335.799362"
"ECB_03036","0.824595","0.055276","0.170465","5.884633","8.524878","14.214461","158.60061"
"ECB_03037","0.924394","0.046264","0.41326","5.399846","8.669034","8.669657","196.788667"
"ECB_03038","0.568199","0.090373","0.604752","3.172953","23.336881","47.15371","167.042143"
"ECB_03040","0.608425","0.0893","0.441038","3.999997","9.366454","23.003521","180.656306"
"ECB_03041","0.906888","0.169345","0.223052","12.948969","12.948984","38.47296","139.636797"
"ECB_03042","0.961924","0.145367","0.186702","16.096928","16.097565","20.849938","158.39745"
"ECB_03044","0.96083","0.57174","0.822381","4.999998","9.516906","48.182286","186.902164"
"ECB_03045","0.836696","0.110733","0.280089","6.000128","8.725182","8.727026","247.332788"
"ECB_03046","0.816695","0.008309","0.139419","7.226063","8.156096","48.210023","172.809163"
"ECB_03047","0.955537","0","0.215202","2.605018","10.011008","10.011353","309.600283"
"ECB_03049","0.076059","0.613198","0.690575","2.286624","3.735449","48.056334","165.381338"
"ECB_03050","0.984769","0.135888","0.139251","7.999989","8.000004","33.542283","169.45869"
"ECB_03053","0.144456","0.998251","0.684167","15.792646","45.942449","74.306179","164.210345"
"ECB_03054","0.999946","0","0.122376","5.884093","24.092338","25.116879","198.486516"
"ECB_03055","0.96934","3e-06","0.050554","3.999998","9.131289","35.061588","212.009379"
"ECB_03056","0.812516","0.053909","0.068018","6.446569","11.997169","17.43977","157.391441"
"ECB_03057","0.984272","0.078225","0.161051","4.815991","12.040338","48.841753","117.027442"
"ECB_03058","0.99236","0.084146","0.10018","5.935479","8.643183","24.329873","84.814708"
"ECB_03061","0.409675","0.966504","0.981547","6.082478","8.960089","89.675626","126.917348"
"ECB_03062","1","0.198347","0.359695","3.489132","11.183466","12.975178","255.45398"
"ECB_03063","0.907101","0.071127","0.376561","5.18746","9.545357","23.740202","177.765435"
"ECB_03064","0.893427","0.146342","0.381674","5.690316","9.23291","47.810447","138.129043"
"ECB_03065","0.897717","0.061731","0.242312","7.999849","8.000086","19.662587","160.109834"
"ECB_03066","0.912641","0.078377","0.145532","6.375342","9.818182","28.199576","167.999263"
"ECB_03067","0.955653","0.0267","0.181135","7.999986","8.000014","26.206394","180.092437"
"ECB_03068","0.759089","0.187492","0.181874","8.000543","12.678973","25.80393","172.9986"
"ECB_03069","0.95127","0","0.207563","6.000139","9.90943","27.844763","170.116579"
"ECB_03070","0.962394","0.029479","0.062554","6e-06","12.120539","42.658882","176.533458"
"ECB_03071","0.970024","0.118646","0.135854","7.999958","8.000006","33.506101","162.998307"
"ECB_03076","0.999867","0","1.165726","0.053191","8.981779","45.867007","249.584014"
"ECB_03077","0.863311","0.008033","0.047805","7.569096","8.100177","27.994572","183.418124"
"ECB_03078","0.817822","0.006548","0.017777","2.049321","13.888211","22.419947","174.820079"
"ECB_03079","0.576908","0.008189","0.042265","6.000052","8.491537","30.23166","176.561945"
"ECB_03080","0.102763","0.282295","0.7937","5.052095","9.239289","53.652835","168.132677"
"ECB_03081","0.000986","0.003329","0.842719","0.052458","3.137425","44.72255","144.948509"
"ECB_03082","0.016232","0.012361","0.679347","8.798559","21.759859","40.778617","165.731402"
"ECB_03083","0.008446","7e-06","0.773247","0.11121","34.046766","36.02389","158.768321"
"ECB_03084","0.002178","0.010836","0.569006","5.712523","9.594908","42.743716","153.008169"
"ECB_03087","0.361749","0.004849","0.582252","0.003603","12.339871","65.833898","179.228346"
"ECB_03088","0.999999","0.267064","0.559545","2.793261","7.959492","41.920681","234.172044"
"ECB_03089","0.863246","0.077805","0.279705","4.545065","10.237542","50.04867","153.037402"
"ECB_03090","0.912734","0.030657","0.068656","6.001301","8.312831","27.467384","167.447655"
"ECB_03091","0.911752","0.007723","0.058375","6.000029","8.346703","24.16611","172.060288"
"ECB_03095","0.415794","0.935082","0.330107","6.84921","7.99999","8.000003","120.934631"
"ECB_03096","0.296223","0.019742","0.155225","0.784496","32.665466","33.303819","149.558213"
"ECB_03098","0.166217","0.352604","0.627072","0.004864","24.000026","48.000047","158.351216"
"ECB_03100","0.234298","0.008535","0.747622","8.960308","10.746831","53.02076","141.192581"
"ECB_03101","0.088067","0.118443","1.036089","15.96118","15.961188","15.962005","231.347694"
"ECB_03103","0.541708","0.373175","0.839269","2.946411","10.772438","23.998964","167.98404"
"ECB_03105","0.956093","0.193755","0.394825","6.774942","8.812591","23.999731","187.807955"
"ECB_03108","0.785798","0.19396","0.525021","7.999941","8.000036","23.914665","173.816895"
"ECB_03109","0.814584","3e-06","0.174005","4.001101","24.110533","40.843405","147.643579"
"ECB_03111","0.646588","0.070188","0.87207","4.000584","11.508293","11.512834","164.127971"
"ECB_03112","0.100463","0.600147","0.396848","6.66315","13.019065","13.805561","210.66496"
"ECB_03113","0.874864","0.040618","0.200815","6.51565","8.608104","29.51851","172.024295"
"ECB_03114","0.721262","0.071753","0.094969","6.014864","8.843627","27.781646","156.698982"
"ECB_03117","0.836404","0.476431","0.612711","6.064697","7.841228","48.218693","161.825883"
"ECB_03118","0.892635","0.009591","0.048753","5.000036","7.601674","30.949541","174.013855"
"ECB_03120","0.209458","0.003354","0.567885","0.004138","19.532284","23.269091","129.08026"
"ECB_03123","0.005757","0.305955","0.755942","17.208266","33.29016","34.270852","66.195648"
"ECB_03124","0.20895","0.401669","0.97184","8.82343","11.292067","31.118158","167.997341"
"ECB_03125","0.11662","0.531169","0.404593","6.000606","16.533887","23.9998","180.809781"
"ECB_03128","0.4709","1.3e-05","0.0068","4.000115","43.999001","49.403991","143.358123"
"ECB_03130","0.720838","0.180697","0.393443","7.246347","8.841157","47.763287","99.770976"
"ECB_03131","0.572395","0.180473","0.26231","7.99871","8.000247","35.454631","162.896728"
"ECB_03136","0.209377","0.359121","0.488109","5.941887","7.999754","29.905571","167.933392"
"ECB_03138","0.495966","0.622774","0.588425","7.585739","17.129158","17.136033","140.631235"
"ECB_03140","0.467164","0.924293","0.292515","10.818646","23.981936","98.177927","335.999473"
"ECB_03144","0.99996","0","0.606747","0","22.063636","22.255626","182.82387"
"ECB_03145","0.918094","0.01151","0.029912","5.661499","8.404587","8.472863","180.647838"
"ECB_03146","0.902866","0.013469","0.040154","5.260801","8.584004","38.901523","130.99033"
"ECB_03147","0.825367","0.008707","0.036458","5.823505","8.489126","38.579779","166.81418"
"ECB_03148","0.848276","0.008899","0.030073","5.692704","8.346912","27.026952","180.51215"
"ECB_03149","0.952505","0.013066","0.085484","5.605074","8.452608","53.297752","335.524013"
"ECB_03150","0.983073","0.056601","0.205973","4.575068","8.828917","21.365861","335.624909"
"ECB_03151","0.961136","0.052385","0.07677","7.9943","8.000987","27.172369","197.59989"
"ECB_03152","0.946374","0.017409","0.054611","5.972966","8.489369","33.363454","168.708528"
"ECB_03153","0.676081","0","0.052501","18.039229","24.18686","76.312499","225.15346"
"ECB_03154","0.778728","0.011679","0.02722","6.000483","8.357272","22.836445","172.158321"
"ECB_03155","0.937168","0.008559","0.020398","6.03078","8.436251","23.484892","184.73609"
"ECB_03156","0.943393","0.001362","0.041428","6.667468","8.275157","8.2755","232.817347"
"ECB_03157","0.864945","0.006052","0.034721","6.00021","8.903966","28.092057","181.066575"
"ECB_03158","0.870616","0.004996","0.044298","6.00378","8.447286","23.607146","164.204254"
"ECB_03159","0.994099","0.086416","-0.01235","6","6.000002","23.34672","189.017009"
"ECB_03160","0.8997","0.007987","0.029618","7.207311","8.203215","28.007832","171.3551"
"ECB_03161","0.758092","0.006657","0.038663","6.172526","8.534632","36.039635","156.829605"
"ECB_03162","0.996923","0.060564","0.061913","4.624908","8.806055","26.90315","190.861179"
"ECB_03163","0.999898","0.027469","0.021163","1.881971","10.125474","27.665133","168.185818"
"ECB_03164","0.879489","0.023686","0.194092","4.335686","9.164199","26.066578","161.073162"
"ECB_03165","0.928132","0.005016","0.029327","5.736582","8.633688","22.03405","192.431127"
"ECB_03166","0.911233","0.00585","0.010141","6.009423","8.356175","33.63833","165.58416"
"ECB_03167","0.999841","0.40311","0.156446","0.009724","24.101339","24.126151","154.577505"
"ECB_03168","0.945088","0.001043","0.014212","7.095127","8.199052","30.83517","152.154434"
"ECB_03169","0.559475","0.00406","0.006577","3.999614","24.000646","32.149782","158.603818"
"ECB_03170","0.92388","0.004027","0.01169","5.742721","8.403704","37.990971","152.22813"
"ECB_03171","1","0.361995","0.078939","7.999999","8","37.362848","177.222206"
"ECB_03173","0.423481","0.006936","0.884049","5.000861","15.011083","48.002083","155.72387"
"ECB_03174","0.053253","0.108314","0.858128","40.831219","42.083742","55.392288","152.692736"
"ECB_03175","0.012395","0.005325","0.832254","2.987995","21.15953","113.596337","139.716712"
"ECB_03186","0.183674","8.1e-05","0.998828","8.341077","34.235902","46.619629","191.394042"
"ECB_03187","0.00698","0.104326","0.521648","8.146133","34.01309","34.013239","142.552317"
"ECB_03189","0.258303","0.357644","0.794978","3.999505","6.753818","32.024509","167.999934"
"ECB_03190","0.999995","0.018555","0.042699","2.390888","24.765998","24.766006","164.453017"
"ECB_03191","0.928543","0.012257","0.0269","5.98246","8.47853","26.362418","166.509647"
"ECB_03192","0.90578","0.009653","0.028471","7.728194","8.058564","8.058934","201.087219"
"ECB_03197","0.694597","0.183151","0.403117","5.735338","9.514048","9.690097","210.773514"
"ECB_03199","0.221638","0.455237","0.695813","7.430801","8.016434","48.001355","111.97605"
"ECB_03202","0.347807","0.590616","0.84522","3.999996","4.000004","93.873063","174.829686"
"ECB_03203","0.885008","0.178269","0.295057","5.516259","8.491645","48.520339","143.972212"
"ECB_03205","0.874945","0.472047","0.828366","6.535407","8.236577","27.14182","167.988224"
"ECB_03208","0.597699","0.267851","0.820948","8.058613","24.578902","36.339434","167.874072"
"ECB_03211","0.219904","0.371437","0.530252","6.437568","9.480509","31.411057","167.983509"
"ECB_03212","0.044401","0.531124","0.162241","7.972783","8.016097","15.810851","226.957515"
"ECB_03215","0.272628","0.133304","0.176333","8.332248","8.348882","13.520365","183.621169"
"ECB_03217","0.558388","0.00043","0.509059","1.715898","6.69442","47.726205","153.311882"
"ECB_03219","0.599596","0.4799","0.52655","3.979014","6.561118","29.294575","167.999916"
"ECB_03221","0.002989","0.002401","0.350024","1.8e-05","15.259419","39.414085","155.970553"
"ECB_03230","0.467352","0.001469","0.439271","6.073332","6.073735","34.829305","176.145913"
"ECB_03232","0.107212","4.9e-05","0.615894","0.057615","25.542529","44.031976","168.000577"
"ECB_03233","0.108948","0.001993","0.244401","6e-06","23.522267","50.745085","168.000001"
"ECB_03234","0.152253","0.026412","0.21275","8.000005","23.237694","41.936268","167.991532"
"ECB_03235","0.124874","0.773001","0.262228","7.686414","10.542242","15.149831","335.998754"
"ECB_03236","0.784096","0.131718","0.228354","6","10.920103","22.050698","175.039475"
"ECB_03237","0.743284","0.021941","0.148314","5.180982","9.866086","9.874709","187.37009"
"ECB_03238","0.864073","0.028503","0.104102","2.894725","12.437642","45.26664","188.202109"
"ECB_03239","0.935853","0","0.08438","5.485106","12.812745","37.207649","179.684775"
"ECB_03240","0.932854","0.142589","0.195224","6.000004","10.342798","17.511856","137.856672"
"ECB_03241","0.908691","0.004494","0.19329","7.817638","8.086991","48.354022","159.780698"
"ECB_03246","0.140202","1.2e-05","0.47044","2.9275","16.116305","48.24653","138.646735"
"ECB_03247","0.066766","0.941966","0.384768","14.4888","14.488905","14.488975","179.447278"
"ECB_03249","0.744382","0.249579","0.620357","16.912454","17.196089","24.000052","167.999993"
"ECB_03252","0.741366","0.344146","0.432544","6.56373","8.375532","48.068321","156.033955"
"ECB_03254","0.73084","0.522297","0.845156","8.7e-05","4.885637","49.202814","166.300116"
"ECB_03257","0.306351","0.429306","0.646402","2.269455","8.000037","62.747921","167.467026"
"ECB_03258","0.098943","0.434087","0.553609","24.000305","24.334983","24.443621","99.362441"
"ECB_03260","0.051441","3.1e-05","0.556898","5.441919","24.39149","58.213309","105.792491"
"ECB_03264","0.990562","0.21786","0.669803","4.703505","10.451194","22.81104","108.563647"
"ECB_03267","0.579675","0.474498","0.252224","8.000317","14.660042","14.660158","181.571471"
"ECB_03268","0.943101","0","0.050795","5.581743","8.843075","8.843085","222.993108"
"ECB_03269","0.843752","0.004016","0.023997","6.855916","9.01308","22.213173","158.199856"
"ECB_03271","0.190031","0.344481","0.528147","4.000227","6.517026","40.384803","147.851856"
"ECB_03272","0.133889","0.992228","0.286449","8.684115","24.838668","24.839505","335.991928"
"ECB_03276","0.600537","0.013438","0.892502","3.296937","16.239496","16.239925","210.401818"
"ECB_03280","0.423261","0.111342","0.119762","5.826672","35.611326","42.35721","335.891093"
"ECB_03281","0.376843","0.059348","0.180273","18.599426","18.845598","20.631509","167.520382"
"ECB_03283","0.203899","0.884649","0.444517","23.979065","24.021921","24.022217","115.817278"
"ECB_03284","0.773972","0.147257","0.176561","5.7e-05","27.153961","37.962051","173.507924"
"ECB_03294","0.001769","2e-06","0.00577","3.770799","18.230068","48.354308","151.120239"
"ECB_03296","0.21597","0.000126","0.366971","0.012207","23.625769","111.877389","111.878383"
"ECB_03299","0.345877","0.127323","0.358661","24.032748","24.479812","24.516751","206.983914"
"ECB_03301","0.166526","0","0.495547","8.000148","16.858988","33.655302","178.767799"
"ECB_03302","0.028006","0.890607","0.233512","6.259813","8.036947","14.26444","158.297434"
"ECB_03303","0.644277","0.016675","0.024268","0.026491","23.970446","24.36478","153.791563"
"ECB_03304","0.534154","0.06859","0.045933","6.000034","11.146757","41.271667","179.277821"
"ECB_03305","0.73729","0.073454","0.05819","6.092969","6.322012","7.549209","204.94324"
"ECB_03306","0.285812","0.002309","0.071296","6.013011","12.488629","24.010387","167.999954"
"ECB_03308","0.918422","0","0.417891","5e-05","15.087834","26.095178","173.055935"
"ECB_03309","0.637197","0.016488","0.057145","7.802121","8.639528","22.255731","167.990105"
"ECB_03310","0.387403","0.228323","0.992516","5.70009","6.257627","54.860613","165.424351"
"ECB_03311","0.911018","0.21234","0.275232","8.000004","8.101155","45.568686","143.800772"
"ECB_03317","0.800763","0.321544","0.424467","1.8e-05","11.12876","25.662746","159.690665"
"ECB_03319","0.613906","0.005593","0.465778","1.159256","12.004487","73.884101","140.090271"
"ECB_03320","0.688879","0.351125","0.56629","4.999699","5.000113","17.987793","157.626295"
"ECB_03322","0.819163","0.004114","0.963348","0.003259","46.858261","136.987893","192.42176"
"ECB_03330","0.879136","0","0.149157","0.070393","17.352316","41.063483","165.64485"
"ECB_03331","0.047857","0.119245","0.608871","5.495373","7.999272","29.390228","168"
"ECB_03336","0.169421","0.00575","0.276705","14.272004","14.272083","45.201464","159.956927"
"ECB_03337","0.118562","0.22766","0.543749","7.050514","7.383898","25.434263","148.778006"
"ECB_03338","0.061143","0.297602","0.730702","5.841377","10.05895","10.059","166.770162"
"ECB_03340","0.048604","0.000354","0.650047","5.925988","17.305984","47.980611","167.994328"
"ECB_03342","0.623018","0.325181","0.293333","5.11835","6.21696","24.000009","180.621029"
"ECB_03344","0.151727","0.142917","0.379327","5.448487","47.651229","70.561813","70.567898"
"ECB_03346","0.716912","0.398851","0.138984","5.794627","10.387714","53.272149","167.999922"
"ECB_03353","0.003583","0.000546","0.711851","19.075023","19.077882","61.248511","167.845934"
"ECB_03358","0.274202","0.001716","0.443985","23.334215","23.403834","38.25992","130.68923"
"ECB_03365","0.127565","0.00486","0.561458","8.790633","20.633109","77.034803","104.823396"
"ECB_03366","0.083844","0.184418","0.902028","5.95556","6.840182","6.840698","187.399881"
"ECB_03369","0.651837","0.005415","0.906285","1.817409","11.435074","31.591885","167.999972"
"ECB_03370","2.4e-05","0.471124","0.159075","3.518693","31.235043","226.196007","226.244795"
"ECB_03371","0.292774","0.053791","0.072023","6.659512","13.259193","29.304525","166.58853"
"ECB_03373","0.058304","0.230563","0.583366","10.729131","10.729133","10.830864","156.418512"
"ECB_03374","0.340984","0.824764","0.667919","7.968463","7.999347","23.125468","155.764832"
"ECB_03375","0.75137","0.043922","0.289014","5.006487","9.589318","32.584554","168.681273"
"ECB_03377","0.40652","0.006335","0.710934","8.000008","36.634052","57.412488","57.412654"
"ECB_03378","0.81985","0.164025","0.192144","7.94401","8.955292","34.318241","168.024315"
"ECB_03379","0.805146","0.08726","0.065643","7.165179","25.887619","40.237473","167.438958"
"ECB_03380","0.669748","0.061401","0.035475","8.010423","25.164401","27.959422","56.777189"
"ECB_03385","0.62795","0.005648","-6.9e-05","3.860921","4.8653","51.217723","171.056517"
"ECB_03387","0.220747","0.853103","0.53927","6.469123","7.999321","43.113041","43.122584"
"ECB_03390","0.797537","0.167893","0.787029","6.243838","7.977365","69.245415","160.58593"
"ECB_03391","0.643551","0.000276","0.212436","5.280271","8.483399","50.932663","154.455088"
"ECB_03392","0.825835","6e-06","0.226066","5.692029","8.885694","50.255998","214.53818"
"ECB_03393","0.830347","0.045512","0.205657","5.614673","8.99546","40.622553","151.790251"
"ECB_03394","0.990324","0.000168","0.138697","4.3e-05","9.620898","45.66725","147.915646"
"ECB_03396","0.930729","0.334433","0.90867","1e-06","8.186518","28.658116","155.868681"
"ECB_03397","0.0212","0.095997","0.429255","7.999743","8.000365","29.348701","126.261967"
"ECB_03400","0.299107","0.045813","0.529938","3.253267","17.179319","17.210698","161.592094"
"ECB_03401","0.904311","0.056768","0.56611","5.353595","12.091951","45.77691","171.730125"
"ECB_03402","0.253178","0.718895","0.216303","3.817617","5.237592","29.942112","335.999899"
"ECB_03404","0.614859","0.326102","0.375089","8.519581","52.076854","52.076876","52.082847"
"ECB_03405","0.042685","0.438966","0.179356","7.278921","8.217358","8.217976","194.482885"
"ECB_03409","0.255711","0.568756","0.900424","6.012833","6.136028","49.447907","132.164304"
"ECB_03410","0.774215","0.108912","0.175876","7.987523","8.005942","18.769086","184.217486"
"ECB_03411","0.943851","0.093064","0.1602","5.155247","8.433541","38.223379","123.722726"
"ECB_03414","0.055927","0.204692","0.513756","4.256116","7.418529","32.538781","45.005365"
"ECB_03415","0.033771","0.000361","0.169517","7.7e-05","11.360773","46.352127","136.023217"
"ECB_03416","0.037462","0.522894","0.318597","7.999789","8.001651","28.547235","178.973266"
"ECB_03418","0.116179","0.003545","0.401522","8.000116","12.377288","25.182154","162.654522"
"ECB_03421","0.270273","0.001964","1.093657","5.957756","12.817717","47.395722","218.796511"
"ECB_03422","0.512675","0","0.877882","11.389704","27.423402","28.484246","335.999985"
"ECB_03423","0.651369","0.029872","0.13621","2.542187","19.366227","25.470694","174.379304"
"ECB_03426","0.740693","0.670041","0.732874","9.147423","9.149607","25.745017","167.56002"
"ECB_03435","0.18012","0","0.416797","23.456266","24.894444","24.894474","149.409679"
"ECB_03438","0.581437","0.316167","0.876105","8.049109","44.472569","44.670706","148.088619"
"ECB_03442","0.044069","2.9e-05","0.012043","2.7e-05","21.973008","21.973009","158.402873"
"ECB_03444","0.07418","0.999957","0.556625","5.667005","10.182958","20.010939","123.53869"
"ECB_03445","0.7104","0","0.205007","5.783143","10.789905","28.680675","168.880687"
"ECB_03447","0.600722","0.335806","0.640479","5","5.000001","31.242442","165.987799"
"ECB_03448","0.064511","0.200366","0.548043","18.067838","18.067945","22.187365","164.927457"
"ECB_03449","5e-06","0.119456","0.724706","0.010949","16.948757","16.949547","151.031363"
"ECB_03450","0.01493","0.02734","0.842567","16.138745","23.98532","23.999995","162.059508"
"ECB_03451","0.021147","0.000133","0.849036","5.68946","17.156774","23.889622","77.486815"
"ECB_03452","0.014766","0.89348","0.27982","7.166596","9.468552","9.468575","197.262228"
"ECB_03453","0.210441","0.022057","0.302398","2.98757","2.997648","28.516386","167.960907"
"ECB_03454","0.077945","0.52877","0.325383","5.952677","7.99999","8.000028","174.152817"
"ECB_03456","0.377735","0.568273","0.615843","6.264881","7.999999","24.896542","174.704056"
"ECB_03464","0.818442","1.3e-05","0.344113","5.923345","8.704711","93.025875","238.041117"
"ECB_03465","0.578825","0.11674","0.284359","6.519143","15.625298","24.913627","136.206613"
"ECB_03466","0.676073","0.28727","0.119571","0.000425","9.756501","28.683109","174.425242"
"ECB_03467","0.545645","0.663832","0.125724","1.714304","24.005277","24.005283","134.658392"
"ECB_03468","0.900379","0.043707","0.101368","13.631134","25.407602","192.778155","192.796192"
"ECB_03469","0.916233","0.039592","0.071514","5.522043","8.988099","48.126058","141.346533"
"ECB_03472","0.882564","0","0.478692","4.661965","8.511842","34.096083","174.394823"
"ECB_03473","0.227999","0.002859","0.991709","4.909534","7.896885","58.903658","173.522134"
"ECB_03474","0.86069","0.255367","0.482983","3.924243","4.014283","39.317745","189.833814"
"ECB_03475","0.446119","0.211353","0.402971","8.000008","10.553351","24.351979","167.999996"
"ECB_03476","0.87875","0.238955","0.281568","3.000531","13.275376","13.276576","177.843168"
"ECB_03477","0.984148","0","0.124426","4.000006","11.94553","42.06502","149.383188"
"ECB_03478","0.992345","0","0.191655","0.070111","12.938881","35.980322","167.761701"
"ECB_03479","0.94282","0.2785","0.167082","3.999999","7.656212","32.50523","172.134598"
"ECB_03482","0.621305","0","0.010962","0.345302","24.04815","40.048433","200.325372"
"ECB_03492","0.490362","0.004899","0.254647","5.7e-05","23.953185","26.248022","152.348816"
"ECB_03493","0.933145","0.137545","0.316059","4.18734","9.003929","17.621925","306.000455"
"ECB_03494","0.819872","0.018432","0.114049","7.999994","8.000001","9.576751","172.887449"
"ECB_03495","0.8831","0.174681","0.256305","6.608717","9.933735","79.953714","196.627505"
"ECB_03496","0.952786","0","0.190798","2.999958","9.636389","34.19539","159.197105"
"ECB_03498","0.998395","0.016817","0.740895","0.000207","14.801732","47.999264","174.341532"
"ECB_03499","0.888103","2e-06","0.046448","7.999561","8.000087","8.007553","183.503373"
"ECB_03500","0.582778","0.013423","0.297292","7.999984","8.000005","32.857391","182.482864"
"ECB_03501","0.945034","0.097318","0.293009","4.115047","11.914944","48.34133","171.002851"
"ECB_03506","0.975242","0.206717","0.794837","3.456946","9.139477","42.464701","161.542932"
"ECB_03508","0.896814","0.003894","0.317819","7.531013","8.36583","24.00001","172.730481"
"ECB_03509","0.878916","0","0.284908","6.013362","10.676947","11.873161","202.503945"
"ECB_03511","0.184444","0.470604","0.680089","6","7.999995","49.669153","184.828254"
