"gene_id","A1","A2","A3","tau1","tau2","tau3","tau4"
"YP_003045104.1","0.800908","0.883909","0.944738","3e-06","19.349784","19.350301","156.964584"
"YP_003043772.1","0.181971","0.868912","0.996243","7.896594","8.034594","32.33498","176.043824"
"YP_003043833.1","0.226174","0.98328","0.912429","8.00019","10.675457","10.768812","181.366747"
"YP_003044285.1","0.804486","0.709792","0.356495","23.420424","23.420764","37.361616","265.269035"
"YP_003045850.1","0.704635","0.971876","0.818218","0.304624","45.215318","45.215724","179.759669"
"YP_003046646.1","0.858786","0.946795","0.898546","2.848237","8.375054","8.375082","187.210393"
"YP_003044885.1","1","0.494175","0.006618","1.854846","6.846504","13.611206","188.063649"
"YP_003043578.1","0.5448","0.02021","0.005868","0.171369","22.988281","22.989505","172.450795"
"YP_003045341.1","0.46695","0.009813","0.006232","1.556853","3.233302","27.033649","178.661338"
"YP_003046051.1","0.641605","0.928987","0.950866","7.459319","7.491979","11.773213","335.998917"
"YP_003043918.1","0.887703","0.971481","0.94317","4.999995","4.999998","17.131257","172.899279"
"YP_003045271.1","0.062938","0.768662","0.919885","5.969057","14.253842","31.290609","164.333411"
"YP_003047425.1","0.838603","0.469994","0.224525","7.998649","8.000643","20.355042","169.459485"
"YP_003045797.1","0.97952","0.736939","0.704741","4.511174","8.751822","20.329402","182.749674"
"YP_003043393.1","0.931516","0.726684","0.788587","5","5.000033","16.952838","188.18882"
"YP_003045273.1","0.021049","0.778826","0.857908","7.287806","14.848542","14.850476","174.942752"
"YP_003046119.1","0.843211","0.73905","0.737931","6.010579","8.76989","35.005322","163.794129"
"YP_003044297.1","0.90866","0.285034","0.139077","17.771131","18.861859","21.93495","195.938221"
"YP_003046255.1","0.865581","0.679032","0.744169","1.968331","30.710354","40.36968","165.233603"
"YP_003046265.1","0.990016","0.584722","0.633722","5.038644","9.61617","38.508993","46.895975"
"YP_003045662.1","0.672342","0.313008","0.76139","2.999995","6.373786","32.121105","186.511684"
"YP_003043597.1","0.862092","0.45267","0.495122","7.028449","8.24807","48.107081","158.602541"
"YP_003046241.1","0.567431","0.619721","0.940985","1.587177","7.873719","12.335471","168.000086"
"YP_003044314.1","0.889752","0.657742","0.688748","6.926316","8.156132","23.127475","165.300508"
"YP_003046318.1","3e-06","0.959126","0.912583","0.106052","4.75512","27.726536","183.065389"
"YP_003045738.1","0.716759","0.928033","0.949381","3.542196","14.000649","16.309308","165.084496"
"YP_003046684.1","0.823402","0.545695","0.709734","7.477345","34.122603","35.527435","145.635147"
"YP_003045136.1","0.405946","0.688396","0.609021","4.878523","4.977322","6.244148","197.084848"
"YP_003044780.1","0.366574","0.76584","0.918372","8.0005","8.00059","24.078162","172.485805"
"YP_003047282.1","0.907744","0.804318","0.647545","2.999701","9.884338","20.304734","142.852403"
"YP_003047180.1","0.429848","0.719611","0.873194","4.999998","5.000002","51.596829","182.422151"
"YP_003045134.1","0.770256","0.026759","0.179058","7.999817","8.000098","20.555201","176.856187"
"YP_003044332.1","0.918772","0.912061","0.625476","8e-06","10.700312","30.784909","170.862777"
"YP_003045165.1","0.429885","0.69527","0.737951","5.999743","5.999992","6.0167","182.401323"
"YP_003047001.1","0.391517","0.816455","1.000052","1.720834","3.206996","158.769217","255.513951"
"YP_003046523.1","0.260247","0.961106","0.71473","5.001274","11.251029","30.81124","166.84494"
"YP_003047023.1","0.899788","0.79389","0.916249","10.57079","10.570826","47.379368","147.731218"
"YP_003045226.1","0.448746","0.839385","0.292693","6.00009","26.287984","185.842404","242.601317"
"YP_003044792.1","0.619386","0.947605","0.818662","7.997843","8.006865","23.293619","160.85025"
"YP_003044999.1","0.935263","0.820596","0.768136","11.731339","22.47202","29.823796","157.604383"
"YP_003047021.1","0.814073","0.281495","0.394818","6.147083","11.330557","22.796656","163.29851"
"YP_003044111.1","0.952662","0.652412","0.78244","4.507187","5.999922","35.649587","197.193151"
"YP_003046421.1","0.904956","0.633967","0.526489","4.999757","47.236519","48.159108","183.472569"
"YP_003043598.1","0.814502","0.638049","0.603662","11.431836","11.431848","27.862048","172.589806"
"YP_003043550.1","0.889138","0.163393","0.182581","8.000172","8.16333","40.197061","169.103769"
"YP_003046529.1","0.914322","0.813129","0.976701","7.999933","8.000062","57.244997","207.442996"
"YP_003047208.1","0.972934","0.577242","0.440428","3.694899","5.461608","5.461624","113.484308"
"YP_003043445.1","0.015915","0.837581","0.976","6.000305","8.919246","27.314934","174.179975"
"YP_003045785.1","0.45492","0.777487","0.840507","3.999981","4.000002","18.853897","185.812543"
"YP_003045108.1","0.900847","0.540376","0.686581","6.883951","8.051356","48.001795","184.903132"
"YP_003047046.1","0.999983","0.345963","0.487105","2.489084","10.007691","10.510383","201.941523"
"YP_003046259.1","0.877021","1","0.941737","8.092053","20.874846","26.998246","162.208909"
"YP_003046994.1","0.585155","0.936953","0.191004","0.01276","4.999842","19.296554","213.715987"
"YP_003044989.1","0.583319","0.147305","0.345863","7.999996","8.000002","38.98946","65.437995"
"YP_003044101.1","0.85967","0.700711","0.402332","7.997358","8.000313","8.011002","198.883923"
"YP_003045847.1","0.368966","0.659881","0.307866","5.796881","8.003773","19.401657","201.153776"
"YP_003043600.1","0.488116","0.935751","0.978336","0.00011","5.572033","5.572035","202.320363"
"YP_003047062.1","0.843618","0.745283","0.549171","10.266455","26.156609","26.156702","154.921133"
"YP_003044103.1","0.529208","1e-06","0.003913","8.729709","20.123186","27.305911","159.857246"
"YP_003043459.1","0.857245","0.842444","0.931345","15.418964","15.419116","32.898839","166.691403"
"YP_003046597.1","0.004918","0.682877","0.908784","7.277124","11.085375","49.325634","144.616537"
"YP_003047060.1","0.22896","0.971076","0.964841","6.900322","12.770086","31.85215","174.827259"
"YP_003044471.1","3e-06","0.212525","0.500082","4.566275","13.542383","13.79769","200.460601"
"YP_003045659.1","0.896613","0.805669","0.766234","7.906586","8.019817","48.000814","162.363808"
"YP_003046460.1","0.73937","0.365478","0.010756","0.668387","32.736789","32.736964","180.602105"
"YP_003047032.1","0.741725","0.914326","0.852238","4.104466","4.235608","22.30656","89.889967"
"YP_003045334.1","0.146248","0.764843","0.800075","14.84254","14.848284","16.575878","156.663074"
"YP_003047050.1","0.673868","0.870203","0.827689","6.242288","8.733833","52.308176","151.819067"
"YP_003043231.1","0.919008","0.829093","0.846027","7.875215","8.209885","64.851756","168.611058"
"YP_003047034.1","0.87783","0.93507","0.787529","0.066229","17.724007","17.724029","172.543725"
"YP_003043902.1","0.689636","0.924823","0.92315","2.018732","9.457597","30.200985","173.354961"
"YP_003043552.1","0.030957","0.485869","0.403194","2.999383","5.999673","38.761975","192.827297"
"YP_003046002.1","0.944891","0.844993","0.93164","21.809904","22.373007","28.693792","47.085079"
"YP_003046531.1","0.908509","0.816583","0.776163","7.997186","8.000364","39.783327","180.509082"
"YP_003046464.1","0.58205","0.88875","0.954402","6.003086","11.576873","40.589627","172.682021"
"YP_003045480.1","0.847157","0.153157","0.314028","7.837386","8.072791","8.072835","189.007393"
"YP_003044012.1","0.76796","0.626782","0.836102","0.264361","41.953062","77.34384","77.346022"
"YP_003046810.1","0.597245","0.728546","0.957073","8.006244","8.016964","8.022627","199.514205"
"YP_003043570.1","0.588822","0.940818","0.835005","8.000196","8.000273","8.008299","177.420741"
"YP_003045612.1","0.909706","0.622024","0.629106","5.070843","12.105318","36.188511","184.91413"
"YP_003046775.1","0.851601","0.309127","0.279362","7.999823","8.000862","25.379802","166.517975"
"YP_003043572.1","0.782233","0.559427","0.366925","7.996399","7.996702","41.212313","177.82913"
"YP_003044531.1","0.954981","0.384324","0.065373","4.997169","22.710518","22.710543","173.772903"
"YP_003043391.1","0.346699","0.769819","0.99165","5.996128","14.352013","82.219019","210.353141"
"YP_003046472.1","0.562404","0.924684","0.737307","2.999272","10.023183","10.204002","213.451338"
"YP_003043313.1","0.662139","0.002699","0.001763","0.048366","23.502177","66.920817","66.920886"
"YP_003044890.1","0.681668","0.96711","0.926363","7.270104","8.276255","30.562685","143.842109"
"YP_003046981.1","0.134478","0.965711","0.762197","5.601477","14.017059","14.676048","177.676237"
"YP_003046999.1","0.991515","0.727738","0.620802","4.707818","9.809986","9.810122","183.085693"
"YP_003043619.1","0.950356","0.910904","0.759674","4.000062","17.567755","29.432819","81.691524"
"YP_003043506.1","0.625895","0.152466","0.433544","23.253484","32.381066","32.381252","177.405528"
"YP_003045675.1","0.160022","0.852153","0.82236","6.000015","10.170562","19.525146","183.694452"
"YP_003045482.1","0.507152","0.955458","0.855876","0.000415","23.394602","38.16074","176.414073"
"YP_003044014.1","0.855248","0.066677","0.44776","3.000023","13.386105","33.93465","167.981725"
"YP_003045677.1","0.867173","0.693612","0.764322","7.625121","15.094143","131.057118","290.123517"
"YP_003046765.1","0.998279","0.894995","0.905792","4.990612","4.999572","15.931411","179.784326"
"YP_003046110.1","0.876193","0.811599","0.943557","5.996672","5.998044","23.755911","187.70279"
"YP_003045647.1","0.481353","0.911848","0.980888","0.000243","8.444567","31.722868","202.147793"
"YP_003046763.1","0.802304","0.675555","0.732435","33.492965","40.332867","60.419323","97.365877"
"YP_003043332.1","0.433818","0.783755","0.827049","7.999164","8.001736","30.058105","164.255805"
"YP_003044559.1","0.958783","0.798548","0.913497","3.079409","4.893331","4.893894","135.332966"
"YP_003045290.1","0.992461","0.047544","0.159506","2.563729","6.284126","49.753648","155.84103"
"YP_003045663.1","0.995953","0.343984","0.187604","2.336714","8.266115","8.26715","193.125546"
"YP_003047179.1","0.168513","0.724251","0.869368","6","18.623504","38.110101","153.923383"
"YP_003044886.1","0.762574","0.898159","0.931214","8e-06","40.620698","40.635896","125.168598"
"YP_003044020.1","0.931435","0.431497","0.365836","6.000115","21.183114","22.604362","158.325879"
"YP_003043796.1","0.791292","0.58857","0.824","8.634771","8.634773","16.791258","198.33216"
"YP_003047175.1","0.4505","0.864143","0.941116","8.000219","18.250509","29.252858","166.423055"
"YP_003045869.1","0.233514","0.729547","0.003042","7.999997","8.000001","22.00689","154.361693"
"YP_003043968.1","0.689037","0.999998","0.666246","17.704899","31.204001","37.938767","168.00005"
"YP_003046990.1","0.468139","0.38499","0.523079","8.446071","8.566966","26.081096","195.937879"
"YP_003044511.1","0.733001","0.91848","0.765661","9.568601","9.568664","14.831027","173.688097"
"YP_003043428.1","0.906198","0.612672","0.730536","5.999944","11.582458","58.543525","220.342655"
"YP_003043964.1","0.948027","0.501765","0.705759","4.903592","6.086129","27.907763","171.507306"
"YP_003043615.1","0.964774","0.513828","0.498495","5.153428","14.491936","27.195613","171.198119"
"YP_003047204.1","0.138211","0.582956","0.911852","8","8.000009","25.614131","187.394175"
"YP_003043404.1","0.884331","0.838652","0.957564","5.404176","6.817448","34.555116","160.635882"
"YP_003043842.1","0.505341","0.826226","0.955944","5.347027","14.484597","14.48849","129.312235"
"YP_003046281.1","0.732755","0.911155","0.93644","8.78748","14.772156","23.985055","171.47758"
"YP_003044702.1","1","0.829135","0.629329","1.888807","4.822718","8.002297","202.443684"
"YP_003045717.1","0.02951","0.825308","0.802816","6.000055","19.876059","19.878142","165.635295"
"YP_003046302.1","0.704609","0.992562","0.826046","3.999995","16.118984","28.416008","170.881482"
"YP_003046343.1","0.784988","0.65817","0.077352","8e-06","24.724631","25.030978","210.335624"
"YP_003047097.1","0.666268","0.906412","0.645329","2.730708","6.719874","6.724896","119.427927"
"YP_003043351.1","0.564549","0.417949","0.31822","8.000002","8.000021","20.854435","182.166941"
"YP_003045028.1","0.999829","0.217973","0.371192","0.797474","14.088385","14.088768","173.601705"
"YP_003045857.1","0.884114","0.7185","0.752276","4.999987","9.058922","48.00095","172.710181"
"YP_003044343.1","0.768928","0.759739","0.8652","31.660061","38.870953","44.028955","103.666213"
"YP_003047249.1","0.868045","0.710491","0.828522","7.999917","8.000214","9.035014","222.863408"
"YP_003046866.1","0.596236","0.197354","0.466973","7.999958","8.000068","34.800272","180.927898"
"YP_003044463.1","0.77343","0.495607","0.799085","7.119055","36.764465","39.122002","142.821034"
"YP_003043400.1","0.431226","0.626996","0.210403","0.233296","5.000016","15.433496","172.851317"
"YP_003043623.1","0.027146","0.779885","0.605794","7.999996","8.00003","49.704574","201.683965"
"YP_003043343.1","0.868928","0.862171","0.946521","6.541345","18.881688","23.999903","163.599124"
"YP_003044461.1","0.606301","0.386132","1.104745","6","6","17.792127","178.071215"
"YP_003047206.1","0.761583","0.003328","0.019157","6.777763","10.781254","24.318913","172.821569"
"YP_003046218.1","0.859352","0.522616","0.607539","16.304588","16.833576","20.642219","168.00005"
"YP_003045956.1","0.913047","0.703431","0.848792","4.309003","7.07767","7.268484","188.380809"
"YP_003045004.1","0.065593","0.70694","0.963587","8.024997","14.312847","54.89529","140.092342"
"YP_003044861.1","0.95253","0.604781","0.798379","5.999996","5.999998","28.074779","179.230826"
"YP_003046331.1","0.94661","0.707912","0.745117","4.062047","25.207083","47.668254","190.948131"
"YP_003045766.1","0.43104","0.785046","0.395381","4.450005","4.974198","48.291851","173.195539"
"YP_003045513.1","0.970006","0.117975","0.130113","6.120215","9.168344","27.904364","169.816483"
"YP_003044074.1","0.99999","0.678938","0.698467","2.58813","8.852307","37.081912","172.794756"
"YP_003044412.1","0.593065","0.94998","0.813185","4.283261","14.547093","23.569868","172.670987"
"YP_003046104.1","0","0.009598","-0.00089","4.113151","8.000324","33.850717","177.029105"
"YP_003046333.1","0.815942","0.36349","0.232047","4.355999","19.935648","20.029392","181.320279"
"YP_003043244.1","0.803197","0.720874","0.748421","6.000168","6.000779","25.491613","171.392538"
"YP_003044347.1","0.886368","0.442663","0.842455","7.999999","8.000002","18.692308","170.503791"
"YP_003045032.1","0.928653","0.868854","0.654849","5.999838","5.999983","7.685024","186.010087"
"YP_003044451.1","0.926419","0.953717","0.827586","6.911374","6.911657","8.000039","200.36024"
"YP_003044345.1","0.866568","0.72693","0.964553","9.097559","15.392088","22.796348","168.000801"
"YP_003046291.1","0.767581","0.813918","0.948839","5.999903","7.952479","32.898337","154.348238"
"YP_003045413.1","0.95292","0.90295","0.942213","6.000056","8.667278","24.122424","175.718489"
"YP_003045577.1","0.686789","0.85089","0.908466","7.998914","8.00113","25.745995","170.214421"
"YP_003044430.1","0.847659","0.941027","0.949382","1.6e-05","29.389704","72.371812","72.45144"
"YP_003043314.1","0.835258","0.04019","0.045848","10.519789","14.134658","23.762245","161.61791"
"YP_003047214.1","0.978616","0.844715","0.907095","6.252165","32.728846","32.731276","153.019455"
"YP_003043389.1","0.725395","0.968363","0.622964","3.373946","8.027241","48.208893","157.336947"
"YP_003045511.1","0.556901","0.841603","0.901822","17.475188","17.475205","17.475399","157.519749"
